Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
Barboursville Cannabis Company (Barboursville),Flower,Pre-Ground,,,Verano,Savvy,Savvy - Sunshine OG - Flower - Pre-Ground (7g),7g,4/1/2026,464.9381607,10.88223286,60,48,42.72451864,,
Barboursville Cannabis Company (Barboursville),Flower,Pre-Ground,,,Verano,Savvy,Savvy - Tangie Skunk - Flower - Pre-Ground (7g),7g,4/1/2026,248.4218008,6.045684919,60,48,41.09076211,,
Barboursville Cannabis Company (Barboursville),Flower,Shake,,,The Cannabist,Seed & Strain Cannabis Company,Seed & Strain Cannabis Company - Hybrid Strain Blends - Flower - Shake (14g),14g,4/1/2026,86.3275441,2.418273968,50,,35.698,,
Barboursville Cannabis Company (Barboursville),Flower,Small Buds,,,Other,Highlander Farms,Highlander Farms - Dundee Koffee - Flower - Small Buds (14g),14g,4/1/2026,84.27930716,1.209136984,100,,69.70203399,,
Barboursville Cannabis Company (Barboursville),Flower,Small Buds,,,Other,Highlander Farms,Highlander Farms - Lake of Fire - Flower - Small Buds (28g),28g,4/1/2026,1179.9103,8.463958887,200,,139.404068,,
Barboursville Cannabis Company (Barboursville),Flower,Small Buds,,,Other,Highlander Farms,Highlander Farms - Lake of Fire - Flower - Small Buds (7g),7g,4/1/2026,139.0608568,3.627410952,55,,38.33611869,,
Barboursville Cannabis Company (Barboursville),Flower,Small Buds,,,Other,Highlander Farms,Highlander Farms - Oglebay Outhouse - Flower - Small Buds (7g),7g,4/1/2026,92.70723787,2.418273968,55,,38.33611869,,
Barboursville Cannabis Company (Barboursville),Flower,Small Buds,,,Verano,Savvy,Savvy - Fresh Powder - Flower - Small Buds (7g),7g,4/1/2026,66.222027,1.209136984,75,60,54.76801047,,
Barboursville Cannabis Company (Barboursville),Flower,Small Buds,,,Verano,Savvy,Savvy - Tiramisu Teeth - Flower - Small Buds (14g),14g,4/1/2026,626.0522651,6.045684919,125,100,103.5535714,,
Barboursville Cannabis Company (Barboursville),Flower,Small Buds,,,Verano,Savvy,Savvy - Tiramisu Teeth - Flower - Small Buds (7g),7g,4/1/2026,151.7905971,3.627410952,75,60,41.84543718,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Cookies,Cookies,Cookies - Ridgeline Lantz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,186.2384732,7.254821903,40,24,25.67099175,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Cookies,Cookies,Cookies - Ridgeline Lantz - Flower - Whole Buds (7g),7g,4/1/2026,229.7360269,4.836547936,80,47.5,47.49999999,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Cookies,Cookies,Cookies - That Badu - Flower - Whole Buds (3.5g),3.5g,4/1/2026,123.4261054,3.627410952,40,,34.02595047,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Cookies,Cookies,Cookies - That Badu - Flower - Whole Buds (7g),7g,4/1/2026,527.3092358,9.673095871,80,50,54.51297525,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - 10G's - Flower - Whole Buds (3.5g),3.5g,4/1/2026,246.1256862,8.463958887,45,27,29.07926296,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - BTY OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,130.5867943,4.836547936,45,27,27.00000001,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Banana CP - Flower - Whole Buds (3.5g),3.5g,4/1/2026,943.7577617,32.64669857,45,27,28.9082144,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Capital Z - Flower - Whole Buds (3.5g),3.5g,4/1/2026,183.5550551,8.463958887,30,,21.68666667,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Coffin Flop - Flower - Whole Buds (14g),14g,4/1/2026,207.1661526,2.418273968,140,84,85.66694896,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Coffin Flop - Flower - Whole Buds (3.5g),3.5g,4/1/2026,278.5588477,9.673095871,45,27,28.79727973,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - FL Hays - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1138.948308,36.27410952,45,27,31.39838091,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - FL Hays - Flower - Whole Buds (7g),7g,4/1/2026,471.4850818,10.88223286,70,42,43.32613425,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Frosted Jungle - Flower - Whole Buds (14g),14g,4/1/2026,582.6950661,6.045684919,140,,96.38197721,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Frosted Jungle - Flower - Whole Buds (3.5g),3.5g,4/1/2026,143.0046465,4.836547936,45,27,29.56750318,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Gator Breath - Flower - Whole Buds (3.5g),3.5g,4/1/2026,249.314277,9.673095871,45,27,25.77399008,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Gator Breath - Flower - Whole Buds (7g),7g,4/1/2026,150.0133761,3.627410952,70,42,41.35549517,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Golden Pineapple - Flower - Whole Buds (3.5g),3.5g,4/1/2026,397.0621733,15.71878079,45,27,25.26036711,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Guava Tart - Flower - Whole Buds (14g),14g,4/1/2026,429.2753401,4.836547936,140,84,88.75655649,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Guava Tart - Flower - Whole Buds (3.5g),3.5g,4/1/2026,224.6509989,10.88223286,35,21,20.6438331,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Gumbo Limbo - Flower - Whole Buds (3.5g),3.5g,4/1/2026,294.9830794,18.13705476,30,18,16.26411142,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Highaleah - Flower - Whole Buds (3.5g),3.5g,4/1/2026,327.4725416,10.88223286,45,27,30.09240344,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Highland OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,67.14114124,2.418273968,45,,27.76407559,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Infinity Linx - Flower - Whole Buds (14g),14g,4/1/2026,655.047594,9.673095871,140,84,67.7185053,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Infinity Linx - Flower - Whole Buds (3.5g),3.5g,4/1/2026,286.5909572,9.673095871,45,27,29.62763535,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - K MAC - Flower - Whole Buds (14g),14g,4/1/2026,886.3353114,8.463958887,140,,104.7187638,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - K MAC - Flower - Whole Buds (3.5g),3.5g,4/1/2026,598.559252,25.39187666,45,27,23.57286387,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - La Baker - Flower - Whole Buds (3.5g),3.5g,4/1/2026,274.5461102,9.673095871,45,27,28.38244486,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Legend Moon Arc - Flower - Whole Buds (3.5g),3.5g,4/1/2026,261.0080725,9.673095871,45,27,26.98288903,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Lemon Maraschino - Flower - Whole Buds (3.5g),3.5g,4/1/2026,239.1764797,12.09136984,45,27,19.78075957,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Mad Honey - Flower - Whole Buds (14g),14g,4/1/2026,578.6085507,7.254821903,140,84,79.75503168,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Mad Honey - Flower - Whole Buds (3.5g),3.5g,4/1/2026,683.9478445,22.97360269,45,27,29.77103129,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Mad Honey - Flower - Whole Buds (7g),7g,4/1/2026,637.8439417,13.30050682,70,42,47.95636364,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Sherblatto Mints - Flower - Whole Buds (14g),14g,4/1/2026,98.64702709,1.209136984,140,84,81.58465781,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Super Gremlin - Flower - Whole Buds (3.5g),3.5g,4/1/2026,52.34977215,4.836547936,35,,10.82378855,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Swampwater Fumez - Flower - Whole Buds (3.5g),3.5g,4/1/2026,93.74476139,3.627410952,45,27,25.84343562,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Toronja - Flower - Whole Buds (3.5g),3.5g,4/1/2026,432.0902624,13.30050682,45,27,32.48675169,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - VV OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,587.8571302,29.01928761,30,,20.25746249,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Wingsuit - Flower - Whole Buds (14g),14g,4/1/2026,313.4822922,3.627410952,140,84,86.42039635,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Holistic Industries,Strane,Strane - Wingsuit - Flower - Whole Buds (7g),7g,4/1/2026,332.1941825,7.254821903,70,42,45.78943314,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Chemmy Jones - Flower - Whole Buds (3.5g),3.5g,4/1/2026,155.101398,6.045684919,35,,25.65489272,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Durban Poison - Flower - Whole Buds (3.5g),3.5g,4/1/2026,22.36457469,1.209136984,25,,18.49631182,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Gush Mints - Flower - Whole Buds (3.5g),3.5g,4/1/2026,182.0132224,10.88223286,25,,16.72572392,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Kept Secret - Flower - Whole Buds (1g),1g,4/1/2026,308.0480421,44.7380684,10,,6.885591022,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Kept Secret - Flower - Whole Buds (3.5g),3.5g,4/1/2026,249.6196456,8.463958887,35,,29.49206736,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Lemon Skunk - Flower - Whole Buds (3.5g),3.5g,4/1/2026,662.0024987,26.60101365,35,,24.88636363,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Lilac Diesel - Flower - Whole Buds (3.5g),3.5g,4/1/2026,345.9661442,13.30050682,30,,26.01150083,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Peach Pie - Flower - Whole Buds (1g),1g,4/1/2026,122.3547204,16.92791777,10,,7.227984095,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Peach Pie - Flower - Whole Buds (3.5g),3.5g,4/1/2026,222.1115977,29.01928761,25,,7.653930058,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Point Break - Flower - Whole Buds (3.5g),3.5g,4/1/2026,458.7413652,24.18273968,25,,18.9697847,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Triple Flow - Flower - Whole Buds (3.5g),3.5g,4/1/2026,122.3547204,4.836547936,35,,25.29794432,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - Truffle Hound - Flower - Whole Buds (1g),1g,4/1/2026,122.3757361,16.92791777,10,,7.229225577,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - White Wedding - Flower - Whole Buds (1g),1g,4/1/2026,104.8754746,14.50964381,10,,7.227984089,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,In The Flow,In The Flow LLC,In The Flow LLC - White Wedding - Flower - Whole Buds (3.5g),3.5g,4/1/2026,472.4683615,24.18273968,25,,19.53742081,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Old Pal,Old Pal,Old Pal - Majestic Jack - Flower - Whole Buds (3.5g),3.5g,4/1/2026,28.40031253,1.209136984,35,,23.48808523,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Old Pal,Old Pal,Old Pal - Rocket Fire - Flower - Whole Buds (3.5g),3.5g,4/1/2026,80.25894146,3.627410952,35,,22.12568207,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Old Pal,Old Pal,Old Pal - Rocket Fire - Flower - Whole Buds (7g),7g,4/1/2026,42.47186945,1.209136984,55,,35.12577153,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Old Pal,Old Pal,Old Pal - Strawnana - Flower - Whole Buds (3.5g),3.5g,4/1/2026,56.47598472,2.418273968,35,,23.35384058,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Old Pal,Old Pal,Old Pal - White Rnt - Flower - Whole Buds (7g),7g,4/1/2026,137.7622906,3.627410952,55,,37.97813163,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - 91 Octane - Flower - Whole Buds (3.5g),3.5g,4/1/2026,213.5366669,7.254821903,38.33333333,,29.43375727,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Apple Mintz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,129.1236133,3.627410952,45,,35.59663215,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Blue Dream - Flower - Whole Buds (1g),1g,4/1/2026,43.85869605,3.627410952,15,,12.09090909,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Blue Sharpies - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1051.442482,30.2284246,45,,34.78323783,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Bruce Banner - Flower - Whole Buds (1g),1g,4/1/2026,31.9877719,1.209136984,35,,26.45504382,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Bruce Banner - Flower - Whole Buds (3.5g),3.5g,4/1/2026,329.5072934,9.673095871,45,,34.06430555,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Cap Junky - Flower - Whole Buds (1g),1g,4/1/2026,31.9877719,1.209136984,35,,26.45504382,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Hash Burger - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1783.063202,51.99289031,45,,34.29436585,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Jokerz - Flower - Whole Buds (14g),14g,4/1/2026,212.9450639,2.418273968,120,,88.05663325,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Jokerz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,92.25287888,3.627410952,35,,25.43215536,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Lemon Cherry Gelato - Flower - Whole Buds (1g),1g,4/1/2026,27.4180902,2.418273968,15,,11.33787592,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Lemon Cherry Gelato - Flower - Whole Buds (3.5g),3.5g,4/1/2026,91.393634,2.418273968,50,,37.79291975,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - MAC V2 - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1115.31825,41.11065745,35,,27.12966221,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Nine Lions - Flower - Whole Buds (3.5g),3.5g,4/1/2026,902.4203637,32.64669857,35,,27.64200986,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Permanent Marker - Flower - Whole Buds (3.5g),3.5g,4/1/2026,485.1199949,12.09136984,45,,40.12117744,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Rainbow Runtz - Flower - Whole Buds (1g),1g,4/1/2026,30.29206339,2.418273968,15,,12.52631579,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Rainbow Runtz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,45.67872179,1.209136984,50,,37.77795435,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Tahiti Twist - Flower - Whole Buds (3.5g),3.5g,4/1/2026,270.1313491,7.254821903,45,,37.23473198,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Triple Burger - Flower - Whole Buds (1g),1g,4/1/2026,95.9633157,3.627410952,35,,26.45504382,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,AltSol,AltSol - Viper Cookies - Flower - Whole Buds (3.5g),3.5g,4/1/2026,137.090451,3.627410952,50,,37.79291975,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Modified Grapes - Flower - Whole Buds (1g),1g,4/1/2026,56.83445679,6.045684919,15,10,9.400830105,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Modified Grapes - Flower - Whole Buds (3.5g),3.5g,4/1/2026,237.4296154,9.673095871,40,25,24.54535948,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Modified Grapes - Flower - Whole Buds (7g),7g,4/1/2026,488.7763284,10.88223286,70,47.77777778,44.91507714,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Platinum Jelly Breath - Flower - Whole Buds (3.5g),3.5g,4/1/2026,200.7787351,14.50964381,20,,13.83760606,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Virtuoso - Flower - Whole Buds (1g),1g,4/1/2026,23.9155623,2.418273968,15,10,9.889517324,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Country Grown,Country Grown - Virtuoso - Flower - Whole Buds (3.5g),3.5g,4/1/2026,193.2371531,8.463958887,40,24.28571429,22.8305874,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Highlander Farms,Highlander Farms - Seneca Scoutdog - Flower - Whole Buds (7g),7g,4/1/2026,61.6109065,1.209136984,70,,50.95444711,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Highlander Farms,Highlander Farms - Tiki Trail Kush - Flower - Whole Buds (14g),14g,4/1/2026,211.2373937,2.418273968,120,,87.35048075,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Hot Spot,Hot Spot - GMO - Flower - Whole Buds (14g),14g,4/1/2026,127.3091832,1.209136984,140,112,105.2892971,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Other,Reserve,Reserve - Glitter Bomb - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1290.049463,32.64669857,50,,39.51546464,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Redemption,Redemption,Redemption - Brass Tacks - Flower - Whole Buds (3.5g),3.5g,4/1/2026,188.2300642,6.045684919,45,,31.13461365,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,Redemption,Redemption,Redemption - Juggernaut - Flower - Whole Buds (3.5g),3.5g,4/1/2026,37.64601284,1.209136984,45,,31.13461364,,
Barboursville Cannabis Company (Barboursville),Flower,Whole Buds,,,The Cannabist,Classix Brand,Classix Brand - Blue Gelato - Flower - Whole Buds (14g),14g,4/1/2026,203.0095933,2.418273968,120,,83.94813656,,
